id,key,value,type
5152971946,natural,tree,regular
5152971956,natural,tree,regular
5152971966,natural,tree,regular
5152971976,natural,tree,regular
5152971986,natural,tree,regular
5152971996,natural,tree,regular
5152972006,natural,tree,regular
5152972016,natural,tree,regular
5152979566,natural,tree,regular
5152979576,natural,tree,regular
5152979586,natural,tree,regular
5152979596,natural,tree,regular
5152979606,natural,tree,regular
5152979616,natural,tree,regular
5152980126,natural,tree,regular
5152990538,natural,tree,regular
5152990548,natural,tree,regular
5152990558,natural,tree,regular
5152990568,natural,tree,regular
5152992440,natural,tree,regular
5152992450,natural,tree,regular
5152992460,natural,tree,regular
5152992470,natural,tree,regular
5152992480,natural,tree,regular
5152992490,natural,tree,regular
5152992500,natural,tree,regular
5152992510,natural,tree,regular
5152992520,natural,tree,regular
5152992530,natural,tree,regular
5152992540,natural,tree,regular
5152992550,natural,tree,regular
5152992560,natural,tree,regular
5152992570,natural,tree,regular
5152992580,natural,tree,regular
5152992590,natural,tree,regular
5152992600,natural,tree,regular
5152992610,natural,tree,regular
5152992620,natural,tree,regular
5152992630,natural,tree,regular
5152994893,natural,tree,regular
5152994903,natural,tree,regular
5152994913,natural,tree,regular
5152995723,natural,tree,regular
5152995733,natural,tree,regular
5152995743,natural,tree,regular
5152995753,natural,tree,regular
5152995763,natural,tree,regular
5152995773,natural,tree,regular
5152995783,natural,tree,regular
5152995793,natural,tree,regular
5152995803,natural,tree,regular
5152995813,natural,tree,regular
5152995823,natural,tree,regular
5152995833,natural,tree,regular
5153006809,tourism,artwork,regular
5153033911,natural,tree,regular
5153035083,natural,tree,regular
5153035093,natural,tree,regular
5153035103,natural,tree,regular
5153820301,natural,tree,regular
5153820311,natural,tree,regular
5153820321,natural,tree,regular
5153820331,natural,tree,regular
5153820341,natural,tree,regular
5153820351,natural,tree,regular
5153820361,natural,tree,regular
5153820371,natural,tree,regular
5153820381,natural,tree,regular
5153820391,natural,tree,regular
5153820401,natural,tree,regular
5153820411,natural,tree,regular
5153820421,natural,tree,regular
5153820431,natural,tree,regular
5153820441,natural,tree,regular
5153820451,natural,tree,regular
5153820461,natural,tree,regular
5153820471,natural,tree,regular
5153820481,natural,tree,regular
5153820491,natural,tree,regular
5153820501,natural,tree,regular
5153820511,natural,tree,regular
5153820521,natural,tree,regular
5153820531,natural,tree,regular
5153820541,natural,tree,regular
5153820551,natural,tree,regular
5153820561,natural,tree,regular
5153820571,natural,tree,regular
5153820581,natural,tree,regular
5153820591,natural,tree,regular
5153820601,natural,tree,regular
5153820611,natural,tree,regular
5153820621,natural,tree,regular
5153820631,natural,tree,regular
5153820641,natural,tree,regular
5153820651,natural,tree,regular
5153820661,natural,tree,regular
5153820671,natural,tree,regular
5153820681,natural,tree,regular
5153820691,natural,tree,regular
5153820701,natural,tree,regular
5153820711,natural,tree,regular
5153820721,natural,tree,regular
5153820731,natural,tree,regular
5153820741,natural,tree,regular
5153820751,natural,tree,regular
5153820761,natural,tree,regular
5153820771,natural,tree,regular
5153820781,natural,tree,regular
5153820791,natural,tree,regular
5153820801,natural,tree,regular
5153820811,natural,tree,regular
5153820821,natural,tree,regular
5153820831,natural,tree,regular
5153820841,natural,tree,regular
5153820851,natural,tree,regular
5153820861,natural,tree,regular
5154419272,highway,street_lamp,regular
5155410327,natural,tree,regular
5156018559,highway,street_lamp,regular
5156018559,source,Bing,regular
5156049057,highway,street_lamp,regular
5156049057,source,Bing,regular
5156049097,highway,street_lamp,regular
5156049097,source,Bing,regular
5156049097,type,high_mast,street_lamp
5156049117,highway,street_lamp,regular
5156049117,source,Bing,regular
5156067763,noexit,yes,regular
5156067763,source,Bing,regular
5156076550,noexit,yes,regular
5156076550,source,Bing,regular
5156083158,direction,backward,regular
5156083158,highway,stop,regular
5156083158,source,Bing,regular
5156092447,highway,street_lamp,regular
5156092447,source,Bing,regular
5156369273,crossing,traffic_signals,regular
5156369273,highway,crossing,regular
5156369273,source,Bing,regular
5156369283,highway,street_lamp,regular
5156369283,source,Bing,regular
5156369293,highway,street_lamp,regular
5156369293,source,Bing,regular
5156386709,highway,street_lamp,regular
5156386709,source,Bing,regular
5156386990,highway,street_lamp,regular
5156386990,source,Bing,regular
5156396434,city,None,addr
5156396434,housenumber,2625,addr
5156396434,postcode,80014,addr
5156396434,state,CO,addr
5156396434,street,South Vaughn Way,addr
5156403966,city,None,addr
5156403966,housenumber,2671,addr
5156403966,postcode,80014,addr
5156403966,state,CO,addr
5156403966,street,South Vaughn Way,addr
5156406345,city,None,addr
5156406345,housenumber,2683,addr
5156406345,postcode,80014,addr
5156406345,state,CO,addr
5156406345,street,South Vaughn Way,addr
5157009019,amenity,bench,regular
5157449443,natural,tree,regular
5157449453,natural,tree,regular
5157449463,natural,tree,regular
5157449473,natural,tree,regular
5157449483,natural,tree,regular
5157449493,natural,tree,regular
5157449503,natural,tree,regular
5157452794,natural,tree,regular
5157452804,natural,tree,regular
5157452814,natural,tree,regular
5157453034,natural,tree,regular
5157453183,highway,crossing,regular
5157461562,natural,tree,regular
5157461572,natural,tree,regular
5157461582,natural,tree,regular
5157461592,natural,tree,regular
5157461602,natural,tree,regular
5157465778,natural,tree,regular
5157465788,natural,tree,regular
5157465798,natural,tree,regular
5157465808,natural,tree,regular
5157465818,natural,tree,regular
5157465828,natural,tree,regular
5157465838,highway,street_lamp,regular
5157465848,highway,street_lamp,regular
5157476930,highway,street_lamp,regular
5157484972,natural,tree,regular
5157484982,natural,tree,regular
5157484992,natural,tree,regular
5157485002,natural,tree,regular
5157485012,natural,tree,regular
5157485322,natural,tree,regular
5157485332,natural,tree,regular
5157485342,natural,tree,regular
5157485352,natural,tree,regular
5157485362,natural,tree,regular
5157485372,natural,tree,regular
5157485382,natural,tree,regular
5157485392,natural,tree,regular
5157578049,natural,tree,regular
5157578059,natural,tree,regular
5157578069,natural,tree,regular
5157578079,natural,tree,regular
5157578089,natural,tree,regular
5157578099,natural,tree,regular
5157579642,natural,tree,regular
5157579652,natural,tree,regular
5157579662,natural,tree,regular
5157579672,natural,tree,regular
5157669496,natural,tree,regular
5157669506,natural,tree,regular
5157669516,highway,street_lamp,regular
5157670526,highway,street_lamp,regular
5157670536,highway,street_lamp,regular
5157670546,highway,street_lamp,regular
5157788797,highway,street_lamp,regular
5157822578,highway,street_lamp,regular
5157822588,highway,street_lamp,regular
5157822598,highway,street_lamp,regular
5157822608,highway,street_lamp,regular
5157822618,highway,street_lamp,regular
5157822628,highway,street_lamp,regular
5157822638,highway,street_lamp,regular
5157833962,highway,street_lamp,regular
5157833972,highway,street_lamp,regular
5157833982,highway,street_lamp,regular
5157833992,highway,street_lamp,regular
5157834002,highway,street_lamp,regular
5157834012,highway,street_lamp,regular
5157834622,highway,street_lamp,regular
5157834632,highway,street_lamp,regular
5158089293,highway,street_lamp,regular
5158089293,source,Bing,regular
5158091833,highway,street_lamp,regular
5158091833,source,Bing,regular
5158306009,highway,street_lamp,regular
5158306009,source,Bing,regular
5158306019,highway,street_lamp,regular
5158306019,source,Bing,regular
5158308929,highway,street_lamp,regular
5158308929,source,Bing,regular
5158308939,highway,street_lamp,regular
5158308939,source,Bing,regular
5160902516,amenity,post_box,regular
5162031195,highway,street_lamp,regular
5162031195,source,Bing,regular
5162031205,highway,street_lamp,regular
5162031205,source,Bing,regular
5162031215,highway,street_lamp,regular
5162031215,source,Bing,regular
5162031835,highway,street_lamp,regular
5162031835,layer,1,regular
5162031845,highway,street_lamp,regular
5162031845,source,Bing,regular
5162031855,highway,street_lamp,regular
5162031855,source,Bing,regular
5162031865,highway,street_lamp,regular
5162031865,source,Bing,regular
5162031885,highway,street_lamp,regular
5162031885,source,Bing,regular
5162031895,highway,street_lamp,regular
5162031895,source,Bing,regular
5162031915,highway,street_lamp,regular
5162031915,source,Bing,regular
5162035658,highway,street_lamp,regular
5162035658,source,Bing,regular
5162035678,highway,street_lamp,regular
5162035678,source,Bing,regular
5162083051,highway,street_lamp,regular
5162083051,source,Bing,regular
5162083061,highway,street_lamp,regular
5162083061,source,Bing,regular
5162083071,highway,street_lamp,regular
5162083071,source,Bing,regular
5162083091,highway,street_lamp,regular
5162083091,source,Bing,regular
5162083101,highway,street_lamp,regular
5162083101,source,Bing,regular
5162163123,source,Bing,regular
5162163123,traffic_calming,bump,regular
5162163133,direction,forward,regular
5162163133,highway,stop,regular
5162193604,highway,street_lamp,regular
5162193604,source,Bing,regular
5162194224,highway,street_lamp,regular
5162194224,source,Bing,regular
5162194244,highway,street_lamp,regular
5162194244,source,Bing,regular
5162194254,highway,street_lamp,regular
5162194254,source,Bing,regular
5162194265,highway,street_lamp,regular
5162194265,source,Bing,regular
5162198565,direction,backward,regular
5162198565,highway,stop,regular
5162285438,highway,street_lamp,regular
5162285438,source,Bing,regular
5162285458,highway,street_lamp,regular
5162285458,source,Bing,regular
5162310157,highway,street_lamp,regular
5162310157,source,Bing,regular
5162310167,highway,street_lamp,regular
5162310167,source,Bing,regular
5162311565,amenity,fountain,regular
5162311565,source,bing,regular
5162914272,amenity,post_box,regular
5164165652,highway,street_lamp,regular
5164165652,source,Bing,regular
5164267441,highway,street_lamp,regular
5164267441,source,Bing,regular
5164267485,highway,street_lamp,regular
5164267485,source,Bing,regular
5164294617,traffic_calming,bump,regular
5164294769,barrier,gate,regular
5164294779,barrier,gate,regular
5164323404,highway,street_lamp,regular
5164323404,source,Bing,regular
5164323414,highway,street_lamp,regular
5164323414,source,Bing,regular
5164325434,highway,street_lamp,regular
5164325434,source,Bing,regular
5164354560,highway,street_lamp,regular
5164354560,source,Bing,regular
5164354690,highway,street_lamp,regular
5164354690,source,Bing,regular
5164362731,highway,street_lamp,regular
5164362731,source,Bing,regular
5164362751,highway,street_lamp,regular
5164362751,source,Bing,regular
5166668487,highway,street_lamp,regular
5166668487,source,Bing,regular
5166668538,highway,street_lamp,regular
5166668538,source,Bing,regular
5166668548,highway,street_lamp,regular
5166668548,source,Bing,regular
5166668558,highway,street_lamp,regular
5166668558,source,Bing,regular
5166668568,highway,street_lamp,regular
5166668568,source,Bing,regular
5166668578,highway,street_lamp,regular
5166668578,source,Bing,regular
5166673173,crossing,uncontrolled,regular
5166673173,highway,crossing,regular
5166673173,source,Bing,regular
5166800918,source,Bing,regular
5166800918,traffic_calming,bump,regular
5166802258,source,Bing,regular
5166802258,traffic_calming,bump,regular
5166812930,highway,street_lamp,regular
5166812930,source,Bing,regular
5166812930,type,high_mast,street_lamp
5167530294,natural,tree,regular
5167530304,natural,tree,regular
5167530314,natural,tree,regular
5167530414,natural,tree,regular
5167530424,natural,tree,regular
5167530434,natural,tree,regular
5167530444,natural,tree,regular
5167530454,natural,tree,regular
5167530464,natural,tree,regular
5167530474,natural,tree,regular
5167530484,natural,tree,regular
5167530494,natural,tree,regular
5167530504,natural,tree,regular
5167530514,natural,tree,regular
5167530524,natural,tree,regular
5167530534,natural,tree,regular
5167530544,natural,tree,regular
5167530554,natural,tree,regular
5167530564,natural,tree,regular
5167530574,natural,tree,regular
5167531524,natural,tree,regular
5167531534,natural,tree,regular
5167531544,natural,tree,regular
5167539452,natural,tree,regular
5167585850,natural,tree,regular
5167585860,natural,tree,regular
5168012591,highway,street_lamp,regular
5168012591,source,Bing,regular
5168012601,crossing,unmarked,regular
5168012601,highway,crossing,regular
5168012601,source,Bing,regular
5168076826,highway,street_lamp,regular
5168076826,source,Bing,regular
5168084527,highway,street_lamp,regular
5168084527,source,Bing,regular
5168103096,highway,street_lamp,regular
5168103096,source,Bing,regular
5168139823,noexit,yes,regular
5168139823,source,Bing,regular
5168210925,noexit,yes,regular
5168210925,source,Bing,regular
5168228191,crossing,unmarked,regular
5168228191,highway,crossing,regular
5168228191,source,Bing,regular
5168261187,highway,street_lamp,regular
5168261187,source,Bing,regular
5168261197,highway,street_lamp,regular
5168261197,source,Bing,regular
5168261937,highway,street_lamp,regular
5168261937,source,Bing,regular
5168261967,power,pole,regular
5168262017,barrier,gate,regular
5168262027,power,pole,regular
5168262037,highway,street_lamp,regular
5168262037,source,Bing,regular
5168262047,highway,street_lamp,regular
5168262047,source,Bing,regular
5168272625,barrier,gate,regular
5168284402,crossing,uncontrolled,regular
5168284402,highway,crossing,regular
5168284402,source,Bing,regular
5168284412,crossing,uncontrolled,regular
5168284412,highway,crossing,regular
5168284412,source,Bing,regular
5168303463,highway,street_lamp,regular
5168303463,source,Bing,regular
5168303473,highway,street_lamp,regular
5168303473,source,Bing,regular
5168303493,highway,street_lamp,regular
5168303493,source,Bing,regular
5168303513,highway,street_lamp,regular
5168303513,source,Bing,regular
5168325313,highway,street_lamp,regular
5168325313,source,Bing,regular
5168326523,highway,street_lamp,regular
5168326523,source,Bing,regular
5168326683,highway,street_lamp,regular
5168326683,source,Bing,regular
5168326733,highway,street_lamp,regular
5168326733,source,Bing,regular
5168341101,highway,street_lamp,regular
5168341101,source,Bing,regular
5168358058,leisure,playground,regular
5168358058,source,Bing,regular
5170193831,highway,street_lamp,regular
5170193841,highway,street_lamp,regular
5170193851,highway,street_lamp,regular
5170193861,highway,street_lamp,regular
5170193871,highway,street_lamp,regular
5170193881,highway,street_lamp,regular
5170193891,highway,street_lamp,regular
5170193901,highway,street_lamp,regular
5170243104,barrier,gate,regular
5170280769,barrier,gate,regular
5170498456,bicycle,yes,regular
5170498456,crossing,unmarked,regular
5170498456,highway,crossing,regular
5170498456,source,Bing,regular
5170498477,highway,street_lamp,regular
5170498477,source,Bing,regular
5170538429,highway,street_lamp,regular
5170538429,source,Bing,regular
5170538470,highway,street_lamp,regular
5170538470,source,Bing,regular
5170555108,noexit,yes,regular
5170555108,source,Bing,regular
5171142413,amenity,post_box,regular
5171980743,highway,traffic_signals,regular
5171980743,source,Bing,regular
5172068146,highway,street_lamp,regular
5172068146,source,Bing,regular
5172250279,highway,street_lamp,regular
5172250279,source,Bing,regular
5172250299,highway,street_lamp,regular
5172250299,source,Bing,regular
5172256959,bicycle,yes,regular
5172256959,crossing,unmarked,regular
5172256959,highway,crossing,regular
5172256959,source,Bing,regular
5172256989,highway,street_lamp,regular
5172256989,source,Bing,regular
5172284369,highway,street_lamp,regular
5172284369,source,Bing,regular
5172284379,highway,street_lamp,regular
5172284379,source,Bing,regular
5172401679,highway,stop,regular
5172401699,crossing,uncontrolled,regular
5172401699,highway,crossing,regular
5172401699,source,Bing,regular
5172424779,crossing,uncontrolled,regular
5172424779,highway,crossing,regular
5172424779,source,Bing,regular
5172424789,crossing,uncontrolled,regular
5172424789,highway,crossing,regular
5172424789,source,Bing,regular
5172424799,crossing,uncontrolled,regular
5172424799,highway,crossing,regular
5172424799,source,Bing,regular
5173019256,natural,tree,regular
5173134645,natural,tree,regular
5173134655,natural,tree,regular
5173864953,highway,traffic_signals,regular
5173864953,source,Bing,regular
5173926676,crossing,uncontrolled,regular
5173926676,highway,crossing,regular
5173926676,source,Bing,regular
5173927436,highway,traffic_signals,regular
5173927526,crossing,uncontrolled,regular
5173927526,highway,crossing,regular
5173927526,source,Bing,regular
5173940650,crossing,uncontrolled,regular
5173940650,highway,crossing,regular
5173940650,source,Bing,regular
5173940660,crossing,uncontrolled,regular
5173940660,highway,crossing,regular
5173940660,source,Bing,regular
5173940710,crossing,unmarked,regular
5173940710,highway,crossing,regular
5173940710,source,Bing,regular
5173952323,city,None,addr
5173952323,housenumber,3501,addr
5173952323,postcode,80216,addr
5173952323,state,CO,addr
5173952323,street,Wazee Street,addr
5173952323,amenity,restaurant,regular
5173952323,name,Au Feu,regular
5173971783,crossing,traffic_signals,regular
5173971783,highway,crossing,regular
5174142394,highway,street_lamp,regular
5174142394,source,Bing,regular
5174155877,highway,street_lamp,regular
5174155877,source,Bing,regular
5174173563,highway,street_lamp,regular
5174173563,source,Bing,regular
5174173573,crossing,uncontrolled,regular
5174173573,highway,crossing,regular
5174173573,source,Bing,regular
5174231819,crossing,traffic_signals,regular
5174231819,direction,forward,regular
5175600903,amenity,bicycle_rental,regular
5175600903,name,13th & Arapahoe,regular
5175600903,operator,Boulder B-cycle,regular
5175681528,crossing,uncontrolled,regular
5175681528,highway,crossing,regular
5175681528,source,Bing,regular
5175776117,highway,street_lamp,regular
5175776117,source,Bing,regular
5175776827,highway,street_lamp,regular
5175776827,source,Bing,regular
5175776847,highway,street_lamp,regular
5175776847,source,Bing,regular
5175776857,highway,street_lamp,regular
5175776857,source,Bing,regular
5175776867,highway,street_lamp,regular
5175776867,source,Bing,regular
5176186230,city,Boulder,addr
5176186230,housenumber,64,addr
5176186230,postcode,80303,addr
5176186230,street,Pima Court,addr
5176256201,natural,tree,regular
5176256211,natural,tree,regular
5176256421,natural,tree,regular
5176396436,natural,tree,regular
5176396446,natural,tree,regular
5176396456,natural,tree,regular
5176396466,natural,tree,regular
5176396476,natural,tree,regular
5176396506,natural,tree,regular
5176396516,natural,tree,regular
5176397026,natural,tree,regular
5176397036,natural,tree,regular
5176397046,natural,tree,regular
5176397056,natural,tree,regular
5176397066,natural,tree,regular
5176397076,natural,tree,regular
5176397086,natural,tree,regular
5176397096,natural,tree,regular
5176397106,natural,tree,regular
5176397116,natural,tree,regular
5176397426,natural,tree,regular
5176397436,natural,tree,regular
5176397446,natural,tree,regular
5176397456,natural,tree,regular
5176397466,natural,tree,regular
5176397476,natural,tree,regular
5176397486,natural,tree,regular
5176397496,natural,tree,regular
5176397506,natural,tree,regular
5176397516,natural,tree,regular
5176397826,natural,tree,regular
5176397836,natural,tree,regular
5176397846,natural,tree,regular
5176397856,natural,tree,regular
5176397866,natural,tree,regular
5176397876,natural,tree,regular
5176397886,natural,tree,regular
5176397896,natural,tree,regular
5176405307,highway,crossing,regular
5176405317,highway,crossing,regular
5176405528,highway,crossing,regular
5176422898,natural,tree,regular
5176422908,natural,tree,regular
5177212350,tourism,picnic_site,regular
5177293626,direction,forward,regular
5177293626,highway,stop,regular
5177330057,highway,turning_circle,regular
5177528066,entrance,main,regular
5178264252,highway,street_lamp,regular
5180056490,natural,tree,regular
5180073713,highway,crossing,regular
5180259670,natural,tree,regular
5180259680,natural,tree,regular
5180259690,natural,tree,regular
5180259700,natural,tree,regular
5180259710,natural,tree,regular
5180259720,natural,tree,regular
5180260630,natural,tree,regular
5180260640,natural,tree,regular
5180260650,natural,tree,regular
5180260660,natural,tree,regular
5180260670,natural,tree,regular
5180285055,natural,tree,regular
5180285065,natural,tree,regular
5180285075,natural,tree,regular
5180285085,natural,tree,regular
5180285095,natural,tree,regular
5180285105,natural,tree,regular
5180287803,natural,tree,regular
5180291105,natural,tree,regular
5180291115,natural,tree,regular
5180291135,natural,tree,regular
5180291145,natural,tree,regular
5180291155,natural,tree,regular
5180295458,natural,tree,regular
5180295468,natural,tree,regular
5180295478,natural,tree,regular
5180295488,natural,tree,regular
5180295498,natural,tree,regular
5180295508,natural,tree,regular
5180295518,natural,tree,regular
5180296810,natural,tree,regular
5180296820,natural,tree,regular
5180297730,natural,tree,regular
5180297740,natural,tree,regular
5180297750,natural,tree,regular
5180297760,natural,tree,regular
5180297770,natural,tree,regular
5180297780,natural,tree,regular
5180307326,natural,tree,regular
5180307336,natural,tree,regular
5180307346,natural,tree,regular
5180307356,natural,tree,regular
5180307366,natural,tree,regular
5180307376,natural,tree,regular
5180307386,natural,tree,regular
5180316323,natural,tree,regular
5180316333,natural,tree,regular
5180316343,natural,tree,regular
5180316353,natural,tree,regular
5180316363,natural,tree,regular
5180316373,natural,tree,regular
5180316383,natural,tree,regular
5180365534,natural,tree,regular
5180365544,natural,tree,regular
5180365554,natural,tree,regular
5180365564,natural,tree,regular
5180365574,natural,tree,regular
5180365584,natural,tree,regular
5180365594,natural,tree,regular
5180365604,natural,tree,regular
5180365614,natural,tree,regular
5180366024,natural,tree,regular
5180366034,natural,tree,regular
5180366044,natural,tree,regular
5180366054,natural,tree,regular
5180366064,natural,tree,regular
5180366074,natural,tree,regular
5180671979,city,None,addr
5180671979,housenumber,74,addr
5180671979,postcode,80021,addr
5180671979,street,West Flatiron Crossing Drive,addr
5180671979,amenity,fast_food,regular
5180671979,cuisine,chicken,regular
5180671979,name,Popeyes Louisianna Kitchen,regular
5180720134,highway,street_lamp,regular
5180720134,source,Bing,regular
5180720164,highway,street_lamp,regular
5180720164,source,Bing,regular
5181804931,natural,tree,regular
5181804941,natural,tree,regular
5181804951,natural,tree,regular
5181905297,housenumber,2720,addr
5181905297,street,Canyon Boulevard,addr
5181905297,amenity,restaurant,regular
5181905297,cuisine,thai,regular
5181905297,name,Aloy Thai Cuisine,regular
5182752091,bicycle,yes,regular
5182752091,crossing,unmarked,regular
5182752091,highway,crossing,regular
5184424517,highway,crossing,regular
5184537235,highway,street_lamp,regular
5184537245,highway,street_lamp,regular
5184537255,natural,tree,regular
5184537265,highway,street_lamp,regular
5184537275,highway,street_lamp,regular
5184537285,highway,street_lamp,regular
5184537295,highway,street_lamp,regular
5184543834,highway,street_lamp,regular
5184748870,highway,street_lamp,regular
5184758829,highway,street_lamp,regular
5184766846,highway,street_lamp,regular
5184766856,highway,street_lamp,regular
5184834032,natural,tree,regular
5184834042,natural,tree,regular
5184834052,highway,street_lamp,regular
5186076853,amenity,bench,regular
5186602402,natural,tree,regular
5188855424,highway,street_lamp,regular
5188855434,natural,tree,regular
5188855444,natural,tree,regular
5188855454,natural,tree,regular
5188855464,natural,tree,regular
5190754657,leisure,picnic_table,regular
5191085644,leisure,picnic_table,regular
5191085654,amenity,bench,regular
5191085654,backrest,yes,regular
5191165845,amenity,waste_basket,regular
5191929584,natural,tree,regular
5191929594,natural,tree,regular
5191929614,natural,tree,regular
5191930244,natural,tree,regular
5191930254,natural,tree,regular
5191930264,natural,tree,regular
5192186191,amenity,toilets,regular
5192186191,disposal,flush,toilets
5192509774,natural,tree,regular
5193825774,city,None,addr
5193825774,country,USA,addr
5193825774,housenumber,1660,addr
5193825774,postcode,80264,addr
5193825774,state,CO,addr
5193825774,street,Lincoln Street,addr
5193825774,unit,2330,addr
5193825774,description,"Our goal is to take your business to the top by setting goals, tracking progress and harnessing the latest in responsive technology. ",regular
5193825774,name,Cymax Media,regular
5193825774,office,company,regular
5193825774,opening_hours,Mon-Fri: 09:00AM-05:00PM,regular
5193825774,phone,720-202-1645,regular
5193913377,natural,tree,regular
5193913387,natural,tree,regular
5194524188,name,S1052WC,regular
5194524188,railway,signal,regular
5194524198,name,S851WC,regular
5194524198,railway,signal,regular
5194553783,name,S541WC,regular
5194553783,railway,signal,regular
5194553793,name,S383WC,regular
5194553793,railway,signal,regular
5194553803,name,S285WC,regular
5194553803,railway,signal,regular
5194577692,name,S254CP,regular
5194577692,railway,signal,regular
5194577702,name,S423CC,regular
5194577702,railway,signal,regular
5194577712,name,S545SW,regular
5194577712,railway,signal,regular
5194754847,name,S344CP,regular
5194754847,railway,signal,regular
5195349419,natural,tree,regular
5195349929,natural,tree,regular
5195349939,natural,tree,regular
5195370210,natural,tree,regular
5195370220,natural,tree,regular
5195371830,natural,tree,regular
5195371840,natural,tree,regular
5195371850,natural,tree,regular
5195371860,natural,tree,regular
5195371870,natural,tree,regular
5195421083,natural,tree,regular
5195431460,natural,tree,regular
5195437386,natural,tree,regular
5195437396,natural,tree,regular
5195437945,natural,tree,regular
5195437955,natural,tree,regular
5195439517,natural,tree,regular
5195439872,natural,tree,regular
5195445387,natural,tree,regular
5195560656,natural,tree,regular
5195560666,natural,tree,regular
5195606062,natural,tree,regular
5195606072,natural,tree,regular
5195606082,natural,tree,regular
5195606092,natural,tree,regular
5195606102,natural,tree,regular
5195606112,natural,tree,regular
5195608922,natural,tree,regular
5195675918,natural,tree,regular
5195691715,natural,tree,regular
5195692225,natural,tree,regular
5195692235,natural,tree,regular
5195692245,natural,tree,regular
5195692255,natural,tree,regular
5195692265,natural,tree,regular
5195692275,natural,tree,regular
5195692285,natural,tree,regular
5195692295,natural,tree,regular
5195692305,natural,tree,regular
5195692315,natural,tree,regular
5195692525,natural,tree,regular
5195692535,natural,tree,regular
5195692545,natural,tree,regular
5195692555,natural,tree,regular
5195692565,natural,tree,regular
5195692575,natural,tree,regular
5195692585,natural,tree,regular
5195692595,natural,tree,regular
5195692605,natural,tree,regular
5195692615,natural,tree,regular
5195692925,natural,tree,regular
5195692935,natural,tree,regular
5195692945,natural,tree,regular
5195692955,natural,tree,regular
5195692965,natural,tree,regular
5195692975,natural,tree,regular
5195692985,natural,tree,regular
5195692995,natural,tree,regular
5195693005,natural,tree,regular
5195693015,natural,tree,regular
5195693325,natural,tree,regular
5195693335,natural,tree,regular
5195693345,natural,tree,regular
5195693355,natural,tree,regular
5195693365,natural,tree,regular
5195697124,natural,tree,regular
5195697134,natural,tree,regular
5195697144,natural,tree,regular
5195697154,natural,tree,regular
5195795280,natural,tree,regular
5195795290,natural,tree,regular
5195795300,natural,tree,regular
5195795310,natural,tree,regular
5195799546,natural,tree,regular
5195799556,natural,tree,regular
5195806391,natural,tree,regular
5195806401,natural,tree,regular
5195807498,natural,tree,regular
5195807508,natural,tree,regular
5195813686,natural,tree,regular
5195813696,natural,tree,regular
5195820628,natural,tree,regular
5195820638,natural,tree,regular
5195820648,natural,tree,regular
5196142908,natural,tree,regular
5196142918,natural,tree,regular
5196144128,natural,tree,regular
5196144138,natural,tree,regular
5196144148,natural,tree,regular
5196144158,natural,tree,regular
5196144168,natural,tree,regular
5196185642,natural,tree,regular
5196185652,natural,tree,regular
5196185662,natural,tree,regular
5196185672,natural,tree,regular
5196185682,natural,tree,regular
5196185692,natural,tree,regular
5196185702,natural,tree,regular
5196185712,natural,tree,regular
5196186122,natural,tree,regular
5196186132,natural,tree,regular
5196186142,natural,tree,regular
5196186152,natural,tree,regular
5196186162,natural,tree,regular
5196186172,natural,tree,regular
5196186182,natural,tree,regular
5196186192,natural,tree,regular
5196186202,natural,tree,regular
5196186212,natural,tree,regular
5196186322,natural,tree,regular
5196187534,natural,tree,regular
5196204374,city,None,addr
5196204374,housenumber,5142,addr
5196204374,postcode,80216,addr
5196204374,state,CO,addr
5196204374,street,Sherman Street,addr
5196209286,city,None,addr
5196209286,housenumber,239,addr
5196209286,postcode,80216,addr
5196209286,state,CO,addr
5196209286,street,East 51st Avenue,addr
5196222582,city,None,addr
5196222582,housenumber,228,addr
5196222582,postcode,80216,addr
5196222582,state,CO,addr
5196222582,street,East 52nd Avenue,addr
5196238416,city,None,addr
5196238416,housenumber,5188,addr
5196238416,postcode,80216,addr
5196238416,state,CO,addr
5196238416,street,Sherman Street,addr
5196245490,city,None,addr
5196245490,housenumber,340,addr
5196245490,postcode,80216,addr
5196245490,state,CO,addr
5196245490,street,East 52nd Avenue,addr
5196255754,city,None,addr
5196255754,housenumber,5185,addr
5196255754,postcode,80216,addr
5196255754,state,CO,addr
5196255754,street,Logan Street,addr
5198270452,natural,tree,regular
5198270462,natural,tree,regular
5198270472,natural,tree,regular
5198270482,natural,tree,regular
5199084854,highway,street_lamp,regular
5199084854,source,Bing,regular
5199084884,highway,street_lamp,regular
5199084884,source,Bing,regular
5200298901,natural,tree,regular
5200298911,natural,tree,regular
5200299121,natural,tree,regular
5200299131,natural,tree,regular
5200299141,natural,tree,regular
5200299151,natural,tree,regular
5200299161,natural,tree,regular
5200299171,natural,tree,regular
5200299181,natural,tree,regular
5200299191,natural,tree,regular
5200299201,natural,tree,regular
5200299211,natural,tree,regular
5200299421,natural,tree,regular
5200299431,natural,tree,regular
5200299441,natural,tree,regular
5200299451,natural,tree,regular
5200299461,natural,tree,regular
5200299471,natural,tree,regular
5200299481,natural,tree,regular
5200299491,natural,tree,regular
5200299501,natural,tree,regular
5200299511,natural,tree,regular
5200299921,natural,tree,regular
5200299931,natural,tree,regular
5200299941,natural,tree,regular
5200299951,natural,tree,regular
5200299961,natural,tree,regular
5200299971,natural,tree,regular
5200299981,natural,tree,regular
